file_id,file_path,session_dir,file_datetime,file_period,event_id,prev_file_id,session_id,place_id,taxon_id,taxon_tsn,taxon_name  
3202,2015/M1/M1_32/03150068.JPG,M1 2015,15.03.15 22:56,night,388,3201,5,21,22,,Crocuta crocuta
3203,2015/M1/M1_32/03150069.JPG,M1 2015,15.03.15 23:08,night,388,3202,5,21,22,,Crocuta crocuta
3204,2015/M1/M1_32/03150070.JPG,M1 2015,15.03.15 23:08,night,388,3203,5,21,22,,Crocuta crocuta
3205,2015/M1/M1_32/03150071.JPG,M1 2015,15.03.15 23:16,night,388,3204,5,21,22,,Crocuta crocuta
3206,2015/M1/M1_32/03150072.JPG,M1 2015,15.03.15 23:16,night,388,3205,5,21,22,,Crocuta crocuta
3207,2015/M1/M1_32/03160073.JPG,M1 2015,16.03.15 08:49,day,389,,5,21,,,
3208,2015/M1/M1_32/03160074.JPG,M1 2015,16.03.15 08:49,day,389,3207,5,21,,,
3209,2015/M1/M1_32/03160075.JPG,M1 2015,16.03.15 09:07,day,389,3208,5,21,,,
3210,2015/M1/M1_32/03160076.JPG,M1 2015,16.03.15 09:07,day,389,3209,5,21,,,
3211,2015/M1/M1_32/03160077.JPG,M1 2015,16.03.15 09:13,day,389,3210,5,21,,,
3212,2015/M1/M1_32/03160078.JPG,M1 2015,16.03.15 09:13,day,389,3211,5,21,,,
3213,2015/M1/M1_32/03160079.JPG,M1 2015,16.03.15 09:18,day,389,3212,5,21,,,
3214,2015/M1/M1_32/03160080.JPG,M1 2015,16.03.15 09:18,day,389,3213,5,21,,,
3215,2015/M1/M1_32/03160081.JPG,M1 2015,16.03.15 09:20,day,389,3214,5,21,,,
3216,2015/M1/M1_32/03160082.JPG,M1 2015,16.03.15 09:20,day,389,3215,5,21,,,
3217,2015/M1/M1_32/03160083.JPG,M1 2015,16.03.15 09:26,day,389,3216,5,21,,,
3218,2015/M1/M1_32/03160084.JPG,M1 2015,16.03.15 09:26,day,389,3217,5,21,,,
3219,2015/M1/M1_32/03160085.JPG,M1 2015,16.03.15 09:34,day,389,3218,5,21,,,
3220,2015/M1/M1_32/03160086.JPG,M1 2015,16.03.15 09:34,day,389,3219,5,21,,,
3221,2015/M1/M1_32/03160087.JPG,M1 2015,16.03.15 09:36,day,389,3220,5,21,,,
3222,2015/M1/M1_32/03160088.JPG,M1 2015,16.03.15 09:36,day,389,3221,5,21,,,
3223,2015/M1/M1_32/03160089.JPG,M1 2015,16.03.15 09:40,day,389,3222,5,21,,,
3224,2015/M1/M1_32/03160090.JPG,M1 2015,16.03.15 09:40,day,389,3223,5,21,,,
3225,2015/M1/M1_32/03160091.JPG,M1 2015,16.03.15 10:50,day,390,,5,21,,,
3226,2015/M1/M1_32/03160092.JPG,M1 2015,16.03.15 10:50,day,390,3225,5,21,,,
3227,2015/M1/M1_32/03160093.JPG,M1 2015,16.03.15 14:07,day,391,,5,21,,,
3228,2015/M1/M1_32/03160094.JPG,M1 2015,16.03.15 14:07,day,391,3227,5,21,,,
3229,2015/M1/M1_32/03160095.JPG,M1 2015,16.03.15 22:15,night,392,,5,21,22,,Crocuta crocuta
3230,2015/M1/M1_32/03160096.JPG,M1 2015,16.03.15 22:15,night,392,3229,5,21,22,,Crocuta crocuta
3231,2015/M1/M1_32/03170097.JPG,M1 2015,17.03.15 05:27,night,393,,5,21,28,,Raphicerus sharpei
3232,2015/M1/M1_32/03170098.JPG,M1 2015,17.03.15 05:27,night,393,3231,5,21,28,,Raphicerus sharpei
3233,2015/M1/M1_32/03170099.JPG,M1 2015,17.03.15 09:24,day,394,,5,21,,,
3234,2015/M1/M1_32/03170100.JPG,M1 2015,17.03.15 09:24,day,394,3233,5,21,,,
3235,2015/M1/M1_32/03170101.JPG,M1 2015,17.03.15 10:22,day,395,,5,21,,,
3236,2015/M1/M1_32/03170102.JPG,M1 2015,17.03.15 10:22,day,395,3235,5,21,,,
3237,2015/M1/M1_32/03170103.JPG,M1 2015,17.03.15 10:55,day,396,,5,21,,,
3238,2015/M1/M1_32/03170104.JPG,M1 2015,17.03.15 10:55,day,396,3237,5,21,,,
3239,2015/M1/M1_32/03170105.JPG,M1 2015,17.03.15 11:05,day,396,3238,5,21,,,
3240,2015/M1/M1_32/03170106.JPG,M1 2015,17.03.15 11:05,day,396,3239,5,21,,,
3241,2015/M1/M1_32/03170107.JPG,M1 2015,17.03.15 11:38,day,397,,5,21,,,
3242,2015/M1/M1_32/03170108.JPG,M1 2015,17.03.15 11:38,day,397,3241,5,21,,,
3243,2015/M1/M1_32/03180109.JPG,M1 2015,18.03.15 01:27,night,398,,5,21,3,,n/a
3244,2015/M1/M1_32/03180110.JPG,M1 2015,18.03.15 01:27,night,398,3243,5,21,3,,n/a
3245,2015/M1/M1_32/03180111.JPG,M1 2015,18.03.15 05:32,night,399,,5,21,4,,Sylvicapra grimmia
3246,2015/M1/M1_32/03180112.JPG,M1 2015,18.03.15 05:32,night,399,3245,5,21,4,,Sylvicapra grimmia
3247,2015/M1/M1_32/03190113.JPG,M1 2015,19.03.15 06:30,twilight,400,,5,21,20,,Genetta angolensis
3248,2015/M1/M1_32/03190114.JPG,M1 2015,19.03.15 06:30,twilight,400,3247,5,21,20,,Genetta angolensis
3249,2015/M1/M1_32/03190115.JPG,M1 2015,19.03.15 09:18,day,401,,5,21,,,
3250,2015/M1/M1_32/03190116.JPG,M1 2015,19.03.15 09:18,day,401,3249,5,21,,,
3251,2015/M1/M1_32/03190117.JPG,M1 2015,19.03.15 09:41,day,401,3250,5,21,,,
3252,2015/M1/M1_32/03190118.JPG,M1 2015,19.03.15 09:41,day,401,3251,5,21,,,
3253,2015/M1/M1_32/03190119.JPG,M1 2015,19.03.15 09:54,day,401,3252,5,21,,,
3254,2015/M1/M1_32/03190120.JPG,M1 2015,19.03.15 09:54,day,401,3253,5,21,,,
3255,2015/M1/M1_32/03190121.JPG,M1 2015,19.03.15 09:56,day,401,3254,5,21,,,
3256,2015/M1/M1_32/03190122.JPG,M1 2015,19.03.15 09:56,day,401,3255,5,21,,,
3257,2015/M1/M1_32/03190123.JPG,M1 2015,19.03.15 10:15,day,401,3256,5,21,,,
3258,2015/M1/M1_32/03190124.JPG,M1 2015,19.03.15 10:15,day,401,3257,5,21,,,
3259,2015/M1/M1_32/03190125.JPG,M1 2015,19.03.15 10:32,day,401,3258,5,21,,,
3260,2015/M1/M1_32/03190126.JPG,M1 2015,19.03.15 10:32,day,401,3259,5,21,,,
3261,2015/M1/M1_32/03190127.JPG,M1 2015,19.03.15 10:42,day,401,3260,5,21,,,
3262,2015/M1/M1_32/03190128.JPG,M1 2015,19.03.15 10:43,day,401,3261,5,21,,,
3263,2015/M1/M1_32/03200129.JPG,M1 2015,20.03.15 07:53,day,402,,5,21,29,,Lycaon pictus
3264,2015/M1/M1_32/03200130.JPG,M1 2015,20.03.15 07:53,day,402,3263,5,21,,,
3265,2015/M1/M1_32/03200131.JPG,M1 2015,20.03.15 09:19,day,404,,5,21,,,
3266,2015/M1/M1_32/03200132.JPG,M1 2015,20.03.15 09:19,day,404,3265,5,21,,,
3267,2015/M1/M1_32/03200133.JPG,M1 2015,20.03.15 09:23,day,404,3266,5,21,,,
3268,2015/M1/M1_32/03200134.JPG,M1 2015,20.03.15 09:23,day,404,3267,5,21,,,
3269,2015/M1/M1_32/03200135.JPG,M1 2015,20.03.15 09:58,day,405,,5,21,,,
3270,2015/M1/M1_32/03200136.JPG,M1 2015,20.03.15 09:58,day,405,3269,5,21,,,
3271,2015/M1/M1_32/03200137.JPG,M1 2015,20.03.15 10:04,day,405,3270,5,21,,,
3272,2015/M1/M1_32/03200138.JPG,M1 2015,20.03.15 10:04,day,405,3271,5,21,,,
3273,2015/M1/M1_32/03200139.JPG,M1 2015,20.03.15 10:25,day,405,3272,5,21,,,
3274,2015/M1/M1_32/03200140.JPG,M1 2015,20.03.15 10:25,day,405,3273,5,21,,,
3275,2015/M1/M1_32/03200141.JPG,M1 2015,20.03.15 10:46,day,405,3274,5,21,,,
3276,2015/M1/M1_32/03200142.JPG,M1 2015,20.03.15 10:46,day,405,3275,5,21,,,
3277,2015/M1/M1_32/03200143.JPG,M1 2015,20.03.15 10:55,day,405,3276,5,21,,,
3278,2015/M1/M1_32/03200144.JPG,M1 2015,20.03.15 10:55,day,405,3277,5,21,,,
3279,2015/M1/M1_32/03200145.JPG,M1 2015,20.03.15 12:45,day,406,,5,21,,,
3280,2015/M1/M1_32/03200146.JPG,M1 2015,20.03.15 12:45,day,406,3279,5,21,,,
3281,2015/M1/M1_32/03200147.JPG,M1 2015,20.03.15 12:50,day,406,3280,5,21,,,
3282,2015/M1/M1_32/03200148.JPG,M1 2015,20.03.15 12:50,day,406,3281,5,21,,,
3283,2015/M1/M1_32/03200149.JPG,M1 2015,20.03.15 21:13,night,407,,5,21,22,,Crocuta crocuta
3284,2015/M1/M1_32/03200150.JPG,M1 2015,20.03.15 21:13,night,407,3283,5,21,22,,Crocuta crocuta
3285,2015/M1/M1_32/03200151.JPG,M1 2015,20.03.15 21:40,night,407,3284,5,21,,,
3286,2015/M1/M1_32/03200152.JPG,M1 2015,20.03.15 21:40,night,407,3285,5,21,,,
3287,2015/M1/M1_32/03210153.JPG,M1 2015,21.03.15 01:25,night,410,,5,21,22,,Crocuta crocuta
3288,2015/M1/M1_32/03210154.JPG,M1 2015,21.03.15 01:25,night,410,3287,5,21,22,,Crocuta crocuta
3289,2015/M1/M1_32/03210155.JPG,M1 2015,21.03.15 02:09,night,411,,5,21,,,
3290,2015/M1/M1_32/03210156.JPG,M1 2015,21.03.15 02:09,night,411,3289,5,21,18,,Civettictis civetta
3291,2015/M1/M1_32/03210157.JPG,M1 2015,21.03.15 04:56,night,413,,5,21,22,,Crocuta crocuta
3292,2015/M1/M1_32/03210158.JPG,M1 2015,21.03.15 04:56,night,413,3291,5,21,22,,Crocuta crocuta
3293,2015/M1/M1_32/03210159.JPG,M1 2015,21.03.15 07:01,day,414,,5,21,22,,Crocuta crocuta
3294,2015/M1/M1_32/03210160.JPG,M1 2015,21.03.15 07:01,day,414,3293,5,21,,,
3295,2015/M1/M1_32/03210161.JPG,M1 2015,21.03.15 09:28,day,416,,5,21,,,
3296,2015/M1/M1_32/03210162.JPG,M1 2015,21.03.15 09:28,day,416,3295,5,21,,,
3297,2015/M1/M1_32/03210163.JPG,M1 2015,21.03.15 09:48,day,416,3296,5,21,,,
3298,2015/M1/M1_32/03210164.JPG,M1 2015,21.03.15 09:48,day,416,3297,5,21,,,
3299,2015/M1/M1_32/03210165.JPG,M1 2015,21.03.15 09:51,day,416,3298,5,21,,,
3300,2015/M1/M1_32/03210166.JPG,M1 2015,21.03.15 09:51,day,416,3299,5,21,,,
3301,2015/M1/M1_32/03210167.JPG,M1 2015,21.03.15 09:53,day,416,3300,5,21,,,
3302,2015/M1/M1_32/03210168.JPG,M1 2015,21.03.15 09:53,day,416,3301,5,21,,,
3303,2015/M1/M1_32/03210169.JPG,M1 2015,21.03.15 09:58,day,416,3302,5,21,,,
3304,2015/M1/M1_32/03210170.JPG,M1 2015,21.03.15 09:58,day,416,3303,5,21,,,
3305,2015/M1/M1_32/03210171.JPG,M1 2015,21.03.15 10:40,day,417,,5,21,,,
3306,2015/M1/M1_32/03210172.JPG,M1 2015,21.03.15 10:40,day,417,3305,5,21,,,
3307,2015/M1/M1_32/03210173.JPG,M1 2015,21.03.15 11:14,day,418,,5,21,,,
3308,2015/M1/M1_32/03210174.JPG,M1 2015,21.03.15 11:14,day,418,3307,5,21,,,
3309,2015/M1/M1_32/03210175.JPG,M1 2015,21.03.15 11:35,day,418,3308,5,21,,,
3310,2015/M1/M1_32/03210176.JPG,M1 2015,21.03.15 11:35,day,418,3309,5,21,,,
3311,2015/M1/M1_32/03210177.JPG,M1 2015,21.03.15 11:37,day,418,3310,5,21,,,
3312,2015/M1/M1_32/03210178.JPG,M1 2015,21.03.15 11:37,day,418,3311,5,21,,,
3313,2015/M1/M1_32/03210179.JPG,M1 2015,21.03.15 12:59,day,419,,5,21,,,
3314,2015/M1/M1_32/03210180.JPG,M1 2015,21.03.15 12:59,day,419,3313,5,21,,,
3315,2015/M1/M1_32/03220181.JPG,M1 2015,22.03.15 10:22,day,420,,5,21,,,
3316,2015/M1/M1_32/03220182.JPG,M1 2015,22.03.15 10:22,day,420,3315,5,21,,,
3317,2015/M1/M1_32/03220183.JPG,M1 2015,22.03.15 15:00,day,421,,5,21,4,,Sylvicapra grimmia
3318,2015/M1/M1_32/03220184.JPG,M1 2015,22.03.15 15:00,day,421,3317,5,21,4,,Sylvicapra grimmia
3319,2015/M1/M1_32/03230185.JPG,M1 2015,23.03.15 01:03,night,422,,5,21,23,,Hystrix africaeaustralis
3320,2015/M1/M1_32/03230186.JPG,M1 2015,23.03.15 01:03,night,422,3319,5,21,23,,Hystrix africaeaustralis
3321,2015/M1/M1_32/03230187.JPG,M1 2015,23.03.15 01:07,night,422,3320,5,21,23,,Hystrix africaeaustralis
3322,2015/M1/M1_32/03230188.JPG,M1 2015,23.03.15 01:07,night,422,3321,5,21,23,,Hystrix africaeaustralis
3323,2015/M1/M1_32/03230189.JPG,M1 2015,23.03.15 03:51,night,423,,5,21,27,,Panthera leo
3324,2015/M1/M1_32/03230190.JPG,M1 2015,23.03.15 03:51,night,423,3323,5,21,27,,Panthera leo
3325,2015/M1/M1_32/03230191.JPG,M1 2015,23.03.15 09:35,day,424,,5,21,,,
3326,2015/M1/M1_32/03230192.JPG,M1 2015,23.03.15 09:35,day,424,3325,5,21,,,
3327,2015/M1/M1_32/03230193.JPG,M1 2015,23.03.15 09:53,day,424,3326,5,21,,,
3328,2015/M1/M1_32/03230194.JPG,M1 2015,23.03.15 09:53,day,424,3327,5,21,,,
3329,2015/M1/M1_32/03240195.JPG,M1 2015,24.03.15 00:05,night,425,,5,21,4,,Sylvicapra grimmia
3330,2015/M1/M1_32/03240196.JPG,M1 2015,24.03.15 00:05,night,425,3329,5,21,4,,Sylvicapra grimmia
3331,2015/M1/M1_32/03240197.JPG,M1 2015,24.03.15 10:32,day,426,,5,21,,,
3332,2015/M1/M1_32/03240198.JPG,M1 2015,24.03.15 10:32,day,426,3331,5,21,,,
3333,2015/M1/M1_32/03240199.JPG,M1 2015,24.03.15 19:09,twilight,427,,5,21,4,,Sylvicapra grimmia
3334,2015/M1/M1_32/03240200.JPG,M1 2015,24.03.15 19:09,twilight,427,3333,5,21,4,,Sylvicapra grimmia
3335,2015/M1/M1_32/03250201.JPG,M1 2015,25.03.15 06:48,twilight,428,,5,21,4,,Sylvicapra grimmia
3336,2015/M1/M1_32/03250202.JPG,M1 2015,25.03.15 06:48,twilight,428,3335,5,21,4,,Sylvicapra grimmia
3337,2015/M1/M1_32/03250203.JPG,M1 2015,25.03.15 06:50,twilight,428,3336,5,21,,,
3338,2015/M1/M1_32/03250204.JPG,M1 2015,25.03.15 06:50,twilight,428,3337,5,21,,,
3339,2015/M1/M1_32/03250205.JPG,M1 2015,25.03.15 14:16,day,431,,5,21,Team,Team,[TEAM]
3340,2015/M1/M1_32/03250206.JPG,M1 2015,25.03.15 14:16,day,431,3339,5,21,Team,Team,[TEAM]
3341,2015/M1/M1_34/03090001.JPG,M1 2015,09.03.15 10:47,day,432,,5,22,Team,Team,[TEAM]
3342,2015/M1/M1_34/03090002.JPG,M1 2015,09.03.15 10:47,day,432,3341,5,22,Team,Team,[TEAM]
3343,2015/M1/M1_34/03090003.JPG,M1 2015,09.03.15 13:36,day,433,,5,22,,,
3344,2015/M1/M1_34/03090004.JPG,M1 2015,09.03.15 13:36,day,433,3343,5,22,,,
3345,2015/M1/M1_34/03090005.JPG,M1 2015,09.03.15 22:54,night,434,,5,22,20,,Genetta angolensis
3346,2015/M1/M1_34/03090006.JPG,M1 2015,09.03.15 22:54,night,434,3345,5,22,20,,Genetta angolensis
3347,2015/M1/M1_34/03100007.JPG,M1 2015,10.03.15 01:32,night,435,,5,22,4,,Sylvicapra grimmia
3348,2015/M1/M1_34/03100008.JPG,M1 2015,10.03.15 01:32,night,435,3347,5,22,4,,Sylvicapra grimmia
3349,2015/M1/M1_34/03100009.JPG,M1 2015,10.03.15 06:51,twilight,436,,5,22,3,,n/a
3350,2015/M1/M1_34/03100010.JPG,M1 2015,10.03.15 06:51,twilight,436,3349,5,22,3,,n/a
3351,2015/M1/M1_34/03100011.JPG,M1 2015,10.03.15 13:23,day,437,,5,22,,,
3352,2015/M1/M1_34/03100012.JPG,M1 2015,10.03.15 13:23,day,437,3351,5,22,,,
3353,2015/M1/M1_34/03100013.JPG,M1 2015,10.03.15 14:34,day,438,,5,22,,,
3354,2015/M1/M1_34/03100014.JPG,M1 2015,10.03.15 14:34,day,438,3353,5,22,,,
3355,2015/M1/M1_34/03100015.JPG,M1 2015,10.03.15 15:15,day,439,,5,22,30,,Giraffa c. tippelskirchi
3356,2015/M1/M1_34/03100016.JPG,M1 2015,10.03.15 15:15,day,439,3355,5,22,30,,Giraffa c. tippelskirchi
3357,2015/M1/M1_34/03100017.JPG,M1 2015,11.03.15 14:10,day,440,,5,22,,,
3358,2015/M1/M1_34/03100018.JPG,M1 2015,11.03.15 14:10,day,440,3357,5,22,,,
3359,2015/M1/M1_34/03120019.JPG,M1 2015,12.03.15 05:28,night,441,,5,22,4,,Sylvicapra grimmia
3360,2015/M1/M1_34/03120020.JPG,M1 2015,12.03.15 05:28,night,441,3359,5,22,4,,Sylvicapra grimmia
3361,2015/M1/M1_34/03120021.JPG,M1 2015,12.03.15 05:30,night,441,3360,5,22,4,,Sylvicapra grimmia
3362,2015/M1/M1_34/03120022.JPG,M1 2015,12.03.15 05:30,night,441,3361,5,22,4,,Sylvicapra grimmia
3363,2015/M1/M1_34/03120023.JPG,M1 2015,12.03.15 05:32,night,441,3362,5,22,4,,Sylvicapra grimmia
3364,2015/M1/M1_34/03120024.JPG,M1 2015,12.03.15 05:32,night,441,3363,5,22,4,,Sylvicapra grimmia
3365,2015/M1/M1_34/03120025.JPG,M1 2015,12.03.15 05:33,night,441,3364,5,22,4,,Sylvicapra grimmia
3366,2015/M1/M1_34/03120026.JPG,M1 2015,12.03.15 05:33,night,441,3365,5,22,4,,Sylvicapra grimmia
3367,2015/M1/M1_34/03120027.JPG,M1 2015,12.03.15 05:34,night,441,3366,5,22,4,,Sylvicapra grimmia
3368,2015/M1/M1_34/03120028.JPG,M1 2015,12.03.15 05:35,night,441,3367,5,22,4,,Sylvicapra grimmia
3369,2015/M1/M1_34/03120029.JPG,M1 2015,12.03.15 18:52,day,442,,5,22,,,
3370,2015/M1/M1_34/03120030.JPG,M1 2015,12.03.15 18:52,day,442,3369,5,22,,,
3371,2015/M1/M1_34/03130031.JPG,M1 2015,13.03.15 03:09,night,443,,5,22,3,,n/a
3372,2015/M1/M1_34/03130032.JPG,M1 2015,13.03.15 03:09,night,443,3371,5,22,3,,n/a
3373,2015/M1/M1_34/03130033.JPG,M1 2015,13.03.15 19:12,twilight,444,,5,22,4,,Sylvicapra grimmia
3374,2015/M1/M1_34/03130034.JPG,M1 2015,13.03.15 19:12,twilight,444,3373,5,22,4,,Sylvicapra grimmia
3375,2015/M1/M1_34/03130035.JPG,M1 2015,13.03.15 19:16,twilight,444,3374,5,22,4,,Sylvicapra grimmia
3376,2015/M1/M1_34/03130036.JPG,M1 2015,13.03.15 19:16,twilight,444,3375,5,22,4,,Sylvicapra grimmia
3377,2015/M1/M1_34/03130037.JPG,M1 2015,13.03.15 19:18,twilight,444,3376,5,22,4,,Sylvicapra grimmia
3378,2015/M1/M1_34/03130038.JPG,M1 2015,13.03.15 19:18,twilight,444,3377,5,22,4,,Sylvicapra grimmia
3379,2015/M1/M1_34/03130039.JPG,M1 2015,13.03.15 19:31,twilight,444,3378,5,22,4,,Sylvicapra grimmia
3380,2015/M1/M1_34/03130040.JPG,M1 2015,13.03.15 19:19,twilight,444,3379,5,22,4,,Sylvicapra grimmia
3381,2015/M1/M1_34/03140041.JPG,M1 2015,14.03.15 01:27,night,445,,5,22,,,
3382,2015/M1/M1_34/03140042.JPG,M1 2015,14.03.15 01:27,night,445,3381,5,22,,,
3383,2015/M1/M1_34/03140043.JPG,M1 2015,14.03.15 01:30,night,445,3382,5,22,4,,Sylvicapra grimmia
3384,2015/M1/M1_34/03140044.JPG,M1 2015,14.03.15 01:30,night,445,3383,5,22,4,,Sylvicapra grimmia
3385,2015/M1/M1_34/03140045.JPG,M1 2015,14.03.15 01:41,night,445,3384,5,22,4,,Sylvicapra grimmia
3386,2015/M1/M1_34/03140046.JPG,M1 2015,14.03.15 01:41,night,445,3385,5,22,4,,Sylvicapra grimmia
3387,2015/M1/M1_34/03140047.JPG,M1 2015,14.03.15 01:51,night,445,3386,5,22,4,,Sylvicapra grimmia
3388,2015/M1/M1_34/03140048.JPG,M1 2015,14.03.15 01:51,night,445,3387,5,22,4,,Sylvicapra grimmia
3389,2015/M1/M1_34/03140049.JPG,M1 2015,14.03.15 01:59,night,445,3388,5,22,4,,Sylvicapra grimmia
3390,2015/M1/M1_34/03140050.JPG,M1 2015,14.03.15 01:59,night,445,3389,5,22,4,,Sylvicapra grimmia
3391,2015/M1/M1_34/03140051.JPG,M1 2015,14.03.15 02:00,night,445,3390,5,22,4,,Sylvicapra grimmia
3392,2015/M1/M1_34/03140052.JPG,M1 2015,14.03.15 02:00,night,445,3391,5,22,4,,Sylvicapra grimmia
3393,2015/M1/M1_34/03140053.JPG,M1 2015,14.03.15 02:16,night,445,3392,5,22,4,,Sylvicapra grimmia
3394,2015/M1/M1_34/03140054.JPG,M1 2015,14.03.15 02:16,night,445,3393,5,22,4,,Sylvicapra grimmia
3395,2015/M1/M1_34/03140055.JPG,M1 2015,14.03.15 02:25,night,445,3394,5,22,4,,Sylvicapra grimmia
3396,2015/M1/M1_34/03140056.JPG,M1 2015,14.03.15 02:25,night,445,3395,5,22,4,,Sylvicapra grimmia
3397,2015/M1/M1_34/03140057.JPG,M1 2015,14.03.15 12:20,day,447,,5,22,,,
3398,2015/M1/M1_34/03140058.JPG,M1 2015,14.03.15 12:20,day,447,3397,5,22,,,
3399,2015/M1/M1_34/03140059.JPG,M1 2015,14.03.15 20:51,night,448,,5,22,3,,n/a
3400,2015/M1/M1_34/03140060.JPG,M1 2015,14.03.15 20:51,night,448,3399,5,22,3,,n/a
3401,2015/M1/M1_34/03150061.JPG,M1 2015,15.03.15 00:29,night,449,,5,22,31,,Hippotragus niger
3402,2015/M1/M1_34/03150062.JPG,M1 2015,15.03.15 00:29,night,449,3401,5,22,31,,Hippotragus niger
3403,2015/M1/M1_34/03150063.JPG,M1 2015,15.03.15 00:30,night,449,3402,5,22,31,,Hippotragus niger
3404,2015/M1/M1_34/03150064.JPG,M1 2015,15.03.15 00:30,night,449,3403,5,22,31,,Hippotragus niger
3405,2015/M1/M1_34/03150065.JPG,M1 2015,15.03.15 05:13,night,450,,5,22,4,,Sylvicapra grimmia
3406,2015/M1/M1_34/03150066.JPG,M1 2015,15.03.15 05:13,night,450,3405,5,22,4,,Sylvicapra grimmia
3407,2015/M1/M1_34/03150067.JPG,M1 2015,15.03.15 05:15,night,450,3406,5,22,4,,Sylvicapra grimmia
3408,2015/M1/M1_34/03150068.JPG,M1 2015,15.03.15 05:15,night,450,3407,5,22,4,,Sylvicapra grimmia
3409,2015/M1/M1_34/03150069.JPG,M1 2015,15.03.15 05:16,night,450,3408,5,22,4,,Sylvicapra grimmia
3410,2015/M1/M1_34/03150070.JPG,M1 2015,15.03.15 05:16,night,450,3409,5,22,4,,Sylvicapra grimmia
3411,2015/M1/M1_34/03150071.JPG,M1 2015,15.03.15 13:48,day,451,,5,22,,,
3412,2015/M1/M1_34/03150072.JPG,M1 2015,15.03.15 13:48,day,451,3411,5,22,,,
3413,2015/M1/M1_34/03160073.JPG,M1 2015,16.03.15 05:54,twilight,452,,5,22,,,
3414,2015/M1/M1_34/03160074.JPG,M1 2015,16.03.15 05:54,twilight,452,3413,5,22,,,
3415,2015/M1/M1_34/03160075.JPG,M1 2015,16.03.15 05:55,twilight,452,3414,5,22,,,
3416,2015/M1/M1_34/03160076.JPG,M1 2015,16.03.15 05:55,twilight,452,3415,5,22,,,
3417,2015/M1/M1_34/03160077.JPG,M1 2015,16.03.15 06:58,day,453,,5,22,7,,Equus q. boehmi
3418,2015/M1/M1_34/03160078.JPG,M1 2015,16.03.15 06:58,day,453,3417,5,22,7,,Equus q. boehmi
3419,2015/M1/M1_34/03160079.JPG,M1 2015,16.03.15 07:00,day,453,3418,5,22,7,,Equus q. boehmi
3420,2015/M1/M1_34/03160080.JPG,M1 2015,16.03.15 07:00,day,453,3419,5,22,7,,Equus q. boehmi
3421,2015/M1/M1_34/03160081.JPG,M1 2015,16.03.15 19:05,day,454,,5,22,4,,Sylvicapra grimmia
3422,2015/M1/M1_34/03160082.JPG,M1 2015,16.03.15 19:05,day,454,3421,5,22,4,,Sylvicapra grimmia
3423,2015/M1/M1_34/03160083.JPG,M1 2015,16.03.15 20:58,night,455,,5,22,3,,n/a
3424,2015/M1/M1_34/03160084.JPG,M1 2015,16.03.15 20:58,night,455,3423,5,22,3,,n/a
3425,2015/M1/M1_34/03170085.JPG,M1 2015,17.03.15 14:07,day,456,,5,22,,,
3426,2015/M1/M1_34/03170086.JPG,M1 2015,17.03.15 14:07,day,456,3425,5,22,,,
3427,2015/M1/M1_34/03190087.JPG,M1 2015,19.03.15 03:23,night,457,,5,22,3,,n/a
3428,2015/M1/M1_34/03190088.JPG,M1 2015,19.03.15 03:23,night,457,3427,5,22,3,,n/a
3429,2015/M1/M1_34/03190089.JPG,M1 2015,19.03.15 13:25,day,458,,5,22,,,
3430,2015/M1/M1_34/03190090.JPG,M1 2015,19.03.15 13:25,day,458,3429,5,22,,,
3431,2015/M1/M1_34/03200091.JPG,M1 2015,20.03.15 13:17,day,459,,5,22,,,
3432,2015/M1/M1_34/03200092.JPG,M1 2015,20.03.15 13:17,day,459,3431,5,22,,,
3433,2015/M1/M1_34/03210093.JPG,M1 2015,21.03.15 12:16,day,460,,5,22,,,
3434,2015/M1/M1_34/03210094.JPG,M1 2015,21.03.15 12:16,day,460,3433,5,22,,,
3435,2015/M1/M1_34/03210095.JPG,M1 2015,21.03.15 12:57,day,461,,5,22,,,
3436,2015/M1/M1_34/03210096.JPG,M1 2015,21.03.15 12:57,day,461,3435,5,22,,,
3437,2015/M1/M1_34/03210097.JPG,M1 2015,21.03.15 13:07,day,461,3436,5,22,,,
3438,2015/M1/M1_34/03210098.JPG,M1 2015,21.03.15 13:07,day,461,3437,5,22,,,
3439,2015/M1/M1_34/03210099.JPG,M1 2015,21.03.15 13:15,day,461,3438,5,22,,,
3440,2015/M1/M1_34/03210100.JPG,M1 2015,21.03.15 13:15,day,461,3439,5,22,,,
3441,2015/M1/M1_34/03210101.JPG,M1 2015,21.03.15 18:54,day,462,,5,22,4,,Sylvicapra grimmia
3442,2015/M1/M1_34/03210102.JPG,M1 2015,21.03.15 18:54,day,462,3441,5,22,4,,Sylvicapra grimmia
3443,2015/M1/M1_34/03210103.JPG,M1 2015,21.03.15 19:10,twilight,462,3442,5,22,4,,Sylvicapra grimmia
3444,2015/M1/M1_34/03210104.JPG,M1 2015,21.03.15 19:10,twilight,462,3443,5,22,4,,Sylvicapra grimmia
3445,2015/M1/M1_34/03220105.JPG,M1 2015,22.03.15 11:54,day,463,,5,22,,,
3446,2015/M1/M1_34/03220106.JPG,M1 2015,22.03.15 11:54,day,463,3445,5,22,,,
3447,2015/M1/M1_34/03220107.JPG,M1 2015,22.03.15 12:30,day,464,,5,22,,,
3448,2015/M1/M1_34/03220108.JPG,M1 2015,22.03.15 12:30,day,464,3447,5,22,,,
